RegionID,SizeRank,RegionName,RegionType,StateName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30
9,0,California,State,CA,162802.0,162572.0,162422.0,162132.0,161935.0,161780.0,161684.0,161669.0,161695.0,161848.0,162028.0,162286.0,162303.0,162384.0,162551.0,163020.0,163584.0,164176.0,164902.0,165677.0,166544.0,167325.0,168229.0,169259.0,170694.0,172281.0,173801.0,175090.0,176257.0,177466.0,178560.0,179755.0,181061.0,182447.0,183729.0,184820.0,186107.0,187467.0,188892.0,190165.0,191487.0,193049.0,194716.0,196195.0,197521.0,199075.0,200958.0,203036.0,205055.0,206985.0,208972.0,211119.0,213464.0,215908.0,218422.0,221101.0,223863.0,226541.0,229206.0,231903.0,234487.0,237162.0,239952.0,242902.0,245543.0,247861.0,249908.0,251925.0,253988.0,256150.0,258273.0,260402.0,262566.0,264918.0,267343.0,269969.0,272783.0,276081.0,279820.0,283775.0,287655.0,291570.0,295727.0,300016.0,304126.0,307888.0,311663.0,315445.0,319354.0,322711.0,326430.0,330540.0,335349.0,340138.0,345293.0,350443.0,356386.0,362712.0,369425.0,376308.0,384026.0,392789.0,401375.0,409347.0,416912.0,424473.0,431577.0,438814.0,445492.0,452733.0,459800.0,467275.0,473829.0,479880.0,486081.0,492529.0,499213.0,505532.0,510672.0,515231.0,519035.0,522220.0,525238.0,527459.0,529958.0,531256.0,531669.0,531264.0,529731.0,527983.0,526460.0,525010.0,523535.0,521571.0,519360.0,517102.0,513676.0,509974.0,505463.0,500727.0,495103.0,488540.0,481935.0,474558.0,467175.0,457928.0,447453.0,436080.0,424887.0,414595.0,404291.0,394634.0,385835.0,377950.0,369171.0,360507.0,352492.0,347539.0,343185.0,339161.0,335532.0,332926.0,331637.0,330751.0,330171.0,330181.0,331688.0,333688.0,335169.0,334972.0,335752.0,336932.0,338660.0,338190.0,336894.0,335225.0,333908.0,332171.0,329795.0,327750.0,326019.0,324548.0,322324.0,320061.0,316949.0,315120.0,313671.0,312251.0,310557.0,308704.0,307969.0,306785.0,306045.0,305483.0,305660.0,306349.0,307893.0,309821.0,312150.0,315081.0,318477.0,322669.0,326534.0,331637.0,336682.0,342661.0,349277.0,356676.0,364252.0,371894.0,379389.0,386694.0,393147.0,398756.0,403896.0,408364.0,412898.0,416622.0,418808.0,419871.0,420486.0,421325.0,422647.0,423340.0,424607.0,425965.0,428442.0,430273.0,432201.0,434389.0,437681.0,440427.0,443303.0,445521.0,447699.0,450289.0,453260.0,456481.0,459005.0,462521.0,465627.0,468322.0,470004.0,472684.0,475259.0,477994.0,480335.0,483323.0,486069.0,489070.0,491602.0,493788.0,496207.0,498834.0,502001.0,504891.0,508224.0,511764.0,514740.0,517475.0,520534.0,523987.0,528080.0,532212.0,536492.0,540648.0,544172.0,546978.0,549671.0,552326.0,555064.0,556764.0,557805.0,558489.0,558981.0,558445.0,557309.0,555410.0,553924.0,553881.0,555602.0,557724.0,559738.0,561119.0,563089.0,564976.0,566646.0,568914.0,571362.0,574303.0,577071.0,579002.0,579432.0,579422.0
54,1,Texas,State,TX,97827.0,97852.0,97880.0,98006.0,98144.0,98260.0,98349.0,98470.0,98624.0,98805.0,99021.0,99261.0,99285.0,99286.0,99276.0,99409.0,99502.0,99631.0,99764.0,99932.0,100110.0,100354.0,100582.0,100820.0,101293.0,101745.0,102192.0,102317.0,102528.0,102741.0,103050.0,103289.0,103513.0,103585.0,103623.0,103628.0,103848.0,104335.0,105002.0,105743.0,106428.0,107107.0,107754.0,108306.0,108761.0,109293.0,109878.0,110467.0,110850.0,111130.0,111301.0,111491.0,111532.0,111571.0,111573.0,111762.0,112010.0,112258.0,112552.0,112876.0,113103.0,113097.0,112934.0,112838.0,112925.0,113030.0,113155.0,113201.0,113307.0,113434.0,113525.0,113614.0,113718.0,113955.0,114295.0,114715.0,115140.0,115632.0,116114.0,116607.0,117026.0,117410.0,117808.0,118193.0,118470.0,118558.0,118550.0,118589.0,118717.0,118953.0,119176.0,119459.0,119699.0,120011.0,120290.0,120612.0,121191.0,122225.0,123580.0,124720.0,125570.0,126064.0,126660.0,127206.0,127872.0,128485.0,129069.0,129648.0,130271.0,130678.0,130930.0,131108.0,131367.0,131760.0,132090.0,132431.0,132716.0,132899.0,133203.0,133439.0,133803.0,134212.0,134665.0,135103.0,135619.0,136153.0,136697.0,137165.0,137672.0,138334.0,138902.0,139476.0,139876.0,140167.0,140372.0,140693.0,141058.0,141473.0,141769.0,142234.0,142682.0,143074.0,143343.0,143575.0,143377.0,142975.0,142420.0,142072.0,141682.0,141309.0,141021.0,140622.0,140123.0,139577.0,138993.0,138436.0,138135.0,138122.0,138189.0,138072.0,137915.0,137775.0,137742.0,137657.0,137603.0,137531.0,137743.0,137911.0,138002.0,137978.0,137990.0,138083.0,138109.0,137989.0,137521.0,136991.0,136458.0,136030.0,135518.0,135091.0,134682.0,134158.0,133586.0,133015.0,132552.0,132128.0,131943.0,131918.0,132013.0,132036.0,131910.0,131741.0,131714.0,131950.0,132296.0,132593.0,132911.0,133262.0,133691.0,134075.0,134369.0,134650.0,135102.0,135692.0,136383.0,137026.0,137781.0,138626.0,139491.0,140365.0,141259.0,142197.0,143232.0,144322.0,145404.0,146359.0,147226.0,148118.0,148912.0,149679.0,150479.0,151401.0,152278.0,153228.0,154176.0,155155.0,156128.0,157137.0,158160.0,159174.0,160261.0,161368.0,162401.0,163417.0,164416.0,165383.0,166271.0,167217.0,168078.0,168980.0,169923.0,170839.0,171726.0,172584.0,173616.0,174591.0,175651.0,176577.0,177565.0,178460.0,179576.0,180755.0,181816.0,182868.0,183790.0,184772.0,185605.0,186466.0,187236.0,188010.0,188843.0,189829.0,190833.0,191749.0,192551.0,193386.0,194372.0,195468.0,196532.0,197536.0,198433.0,199353.0,200129.0,201050.0,201861.0,202849.0,203818.0,204761.0,205383.0,205828.0,206343.0,206905.0,207529.0,208080.0,208747.0,209221.0,209711.0,210083.0,210543.0,210997.0,211641.0,212340.0,213010.0,213652.0
43,2,New York,State,NY,139851.0,139535.0,139348.0,139066.0,138963.0,138897.0,138816.0,138734.0,138697.0,138716.0,138773.0,138878.0,138854.0,139134.0,139439.0,139811.0,139943.0,140111.0,140417.0,140721.0,141016.0,141237.0,141669.0,142131.0,142998.0,143498.0,143972.0,144073.0,144335.0,144601.0,144736.0,145152.0,145658.0,146442.0,146913.0,147406.0,147665.0,148195.0,148763.0,149636.0,150583.0,151598.0,152923.0,153999.0,155064.0,155830.0,156672.0,157435.0,158186.0,159247.0,160473.0,161844.0,163060.0,164248.0,165186.0,166039.0,166865.0,167837.0,169038.0,170298.0,171578.0,172634.0,173690.0,174727.0,175855.0,176987.0,178164.0,179396.0,180613.0,181937.0,183300.0,184734.0,186206.0,187616.0,188851.0,190114.0,191414.0,192854.0,194329.0,195895.0,197455.0,198974.0,200531.0,202219.0,203900.0,205684.0,207808.0,209809.0,211725.0,213423.0,215153.0,217079.0,219086.0,221149.0,222919.0,224575.0,226366.0,228162.0,229802.0,231508.0,233411.0,235586.0,237831.0,239933.0,242117.0,244207.0,246589.0,248821.0,251092.0,253373.0,255606.0,258004.0,260352.0,262619.0,264936.0,267308.0,269836.0,272343.0,274620.0,276956.0,278983.0,280878.0,282459.0,283873.0,285119.0,286431.0,287503.0,288382.0,288818.0,289089.0,289216.0,289388.0,289498.0,289651.0,289931.0,290050.0,290313.0,290297.0,290413.0,290460.0,290470.0,290724.0,290986.0,290968.0,290882.0,290457.0,290014.0,289314.0,288316.0,287240.0,285941.0,284741.0,283449.0,281843.0,280123.0,278522.0,276973.0,275545.0,274126.0,272838.0,271661.0,270435.0,269345.0,268354.0,267741.0,267470.0,267396.0,267357.0,267186.0,267140.0,266988.0,267168.0,267248.0,267633.0,267767.0,267545.0,266933.0,266012.0,265150.0,264212.0,263597.0,263002.0,262563.0,261695.0,260783.0,259584.0,258669.0,258003.0,257555.0,257226.0,256728.0,256329.0,255858.0,255274.0,254750.0,254384.0,254332.0,254410.0,254522.0,254703.0,254899.0,255035.0,255311.0,255673.0,256070.0,256667.0,257177.0,257935.0,258627.0,259449.0,260261.0,260968.0,261676.0,262516.0,263371.0,264127.0,264878.0,265604.0,266457.0,267076.0,267590.0,267967.0,268242.0,268590.0,268960.0,269417.0,269864.0,270461.0,271037.0,271499.0,271803.0,272213.0,272726.0,273398.0,274171.0,274924.0,275675.0,276255.0,276825.0,277225.0,277659.0,278403.0,279356.0,280349.0,281196.0,281870.0,282574.0,283390.0,284257.0,285258.0,286322.0,287638.0,288885.0,289844.0,290690.0,291724.0,293135.0,294816.0,296405.0,297867.0,299242.0,300682.0,302134.0,303406.0,304778.0,306217.0,307718.0,309106.0,310407.0,311707.0,313167.0,314702.0,316351.0,317808.0,319080.0,320136.0,321090.0,321963.0,322968.0,323780.0,324700.0,325301.0,325848.0,326221.0,326595.0,327036.0,327577.0,328303.0,329040.0,329824.0,330457.0,331227.0,331860.0,332674.0
14,3,Florida,State,FL,100450.0,100546.0,100658.0,100868.0,101069.0,101298.0,101518.0,101717.0,101846.0,101981.0,102133.0,102323.0,102333.0,102398.0,102479.0,102784.0,103066.0,103314.0,103555.0,103809.0,104103.0,104366.0,104672.0,104979.0,105671.0,106250.0,106760.0,106856.0,107024.0,107134.0,107298.0,107546.0,107990.0,108521.0,108908.0,109209.0,109288.0,109490.0,109732.0,110176.0,110622.0,111251.0,111905.0,112494.0,112889.0,113234.0,113710.0,114232.0,114797.0,115364.0,116015.0,116719.0,117390.0,118010.0,118599.0,119200.0,119871.0,120582.0,121357.0,122162.0,122997.0,123869.0,124759.0,125668.0,126611.0,127569.0,128614.0,129694.0,130843.0,132008.0,133148.0,134257.0,135338.0,136378.0,137396.0,138433.0,139512.0,140634.0,141759.0,142948.0,144109.0,145335.0,146584.0,148020.0,149509.0,151083.0,152630.0,154191.0,155687.0,157090.0,158438.0,159783.0,161296.0,162977.0,164799.0,166558.0,168375.0,170216.0,172133.0,174012.0,176111.0,178462.0,181075.0,183927.0,186880.0,189892.0,192904.0,196148.0,199584.0,203253.0,207107.0,211248.0,215698.0,220518.0,225756.0,231087.0,236386.0,241370.0,246138.0,250669.0,254930.0,258734.0,262561.0,266352.0,269716.0,272246.0,273755.0,274643.0,274789.0,274593.0,274209.0,273345.0,272349.0,271088.0,269520.0,267386.0,264882.0,261946.0,258753.0,255467.0,252280.0,249071.0,245574.0,241993.0,237948.0,233818.0,229297.0,224993.0,220455.0,216284.0,212021.0,207723.0,203429.0,199044.0,194567.0,190279.0,186278.0,182661.0,179188.0,175680.0,172539.0,169633.0,167356.0,165301.0,163448.0,161936.0,161001.0,160150.0,159462.0,158704.0,158195.0,157716.0,157176.0,156372.0,155279.0,153991.0,152630.0,151144.0,149539.0,148037.0,146502.0,145077.0,143576.0,142233.0,140956.0,139953.0,139036.0,138414.0,137939.0,137695.0,137550.0,137438.0,137437.0,137486.0,137794.0,138271.0,138852.0,139533.0,140322.0,141222.0,142174.0,143210.0,144293.0,145545.0,147012.0,148667.0,150371.0,152109.0,154003.0,155894.0,157928.0,160019.0,162148.0,164041.0,165880.0,167560.0,169122.0,170443.0,171719.0,172799.0,173809.0,174668.0,175541.0,176178.0,176907.0,177896.0,178977.0,180068.0,181080.0,182222.0,183358.0,184493.0,185672.0,186929.0,188115.0,189464.0,190868.0,192268.0,193529.0,194904.0,196385.0,197948.0,199288.0,200631.0,201877.0,203289.0,204761.0,206158.0,207399.0,208545.0,209867.0,211141.0,212467.0,213657.0,214920.0,216308.0,217704.0,219081.0,220338.0,221751.0,223124.0,224487.0,225699.0,226932.0,227864.0,228932.0,230201.0,231623.0,233094.0,234360.0,235594.0,236739.0,237881.0,238957.0,240019.0,241112.0,242096.0,242682.0,242994.0,243271.0,243654.0,244289.0,245097.0,245819.0,246443.0,247139.0,247872.0,248554.0,249437.0,250573.0,251802.0,252954.0,254006.0,254979.0
21,4,Illinois,State,IL,139978.0,139725.0,139406.0,139033.0,138518.0,138214.0,137788.0,138254.0,138963.0,140428.0,141625.0,142536.0,142845.0,142844.0,142979.0,142859.0,143005.0,142809.0,142557.0,140534.0,138014.0,134279.0,131331.0,129158.0,128314.0,128157.0,128066.0,128036.0,127988.0,127936.0,128239.0,129424.0,131122.0,133353.0,135260.0,136721.0,137397.0,137778.0,138169.0,138683.0,139120.0,139871.0,140678.0,141469.0,142001.0,142649.0,143437.0,144280.0,145293.0,146306.0,147325.0,148236.0,149124.0,149977.0,150775.0,151692.0,152678.0,153693.0,154734.0,155822.0,156868.0,157783.0,158716.0,159707.0,160833.0,161905.0,162892.0,163828.0,164840.0,165922.0,167018.0,167982.0,168882.0,169820.0,170925.0,171876.0,172877.0,173821.0,174994.0,176117.0,177190.0,178214.0,179129.0,180214.0,181269.0,182463.0,183496.0,184645.0,185600.0,186514.0,187373.0,188452.0,189701.0,190924.0,192089.0,193115.0,194328.0,195483.0,196678.0,197941.0,199307.0,200864.0,202297.0,203652.0,204772.0,205982.0,207354.0,208864.0,210189.0,211524.0,212839.0,214278.0,215708.0,217191.0,218694.0,220150.0,221793.0,223390.0,224854.0,226186.0,227414.0,228692.0,229755.0,230799.0,231658.0,232412.0,232959.0,233563.0,233973.0,234323.0,234520.0,234847.0,235317.0,235906.0,235759.0,235637.0,234823.0,234617.0,233815.0,233490.0,232679.0,232192.0,231529.0,230727.0,229896.0,227675.0,226966.0,224546.0,223886.0,221176.0,219984.0,217305.0,215757.0,213169.0,211063.0,208046.0,204982.0,202681.0,200138.0,198382.0,195960.0,194184.0,192751.0,191596.0,190032.0,188785.0,187646.0,187486.0,186916.0,186651.0,185286.0,185159.0,184019.0,184043.0,181873.0,180737.0,178939.0,177962.0,176054.0,174423.0,172795.0,171541.0,170383.0,168520.0,167232.0,165385.0,164936.0,163832.0,163267.0,161498.0,160596.0,159142.0,158369.0,156822.0,156453.0,155969.0,155962.0,155523.0,154905.0,154338.0,153822.0,154156.0,154694.0,155268.0,155937.0,156830.0,157449.0,158357.0,158967.0,160176.0,161300.0,162897.0,164302.0,165871.0,166681.0,167724.0,168335.0,169247.0,169643.0,169813.0,170235.0,170960.0,171714.0,172141.0,172674.0,172975.0,173548.0,173941.0,174312.0,174429.0,174933.0,175728.0,176500.0,176729.0,177002.0,177245.0,177580.0,177822.0,178114.0,178574.0,179165.0,180200.0,181082.0,181823.0,182329.0,182978.0,183754.0,184493.0,185124.0,185821.0,186674.0,187594.0,188580.0,189338.0,190238.0,191067.0,191865.0,192492.0,193037.0,193731.0,194497.0,195353.0,196152.0,197017.0,197872.0,198519.0,198864.0,199197.0,199688.0,200320.0,200807.0,201222.0,201758.0,202253.0,202721.0,202967.0,203043.0,203286.0,203537.0,203939.0,204296.0,204546.0,204810.0,204933.0,205043.0,205099.0,205146.0,205286.0,205519.0,205730.0,206028.0,206206.0,206323.0,206452.0
47,5,Pennsylvania,State,PA,96975.0,96908.0,96841.0,96731.0,96631.0,96584.0,96549.0,96588.0,96616.0,96698.0,96800.0,96934.0,97034.0,97139.0,97301.0,97519.0,97786.0,98034.0,98306.0,98441.0,98603.0,98704.0,98898.0,99116.0,99423.0,99709.0,99933.0,100069.0,100184.0,100273.0,100366.0,100607.0,100894.0,101235.0,101411.0,101509.0,101574.0,101712.0,101901.0,102144.0,102370.0,102639.0,102917.0,103171.0,103438.0,103686.0,104013.0,104404.0,104845.0,105361.0,105862.0,106351.0,106834.0,107287.0,107733.0,108113.0,108511.0,108936.0,109436.0,109968.0,110493.0,110964.0,111463.0,111975.0,112435.0,112878.0,113326.0,113823.0,114315.0,114801.0,115361.0,115906.0,116490.0,117067.0,117699.0,118351.0,118993.0,119622.0,120277.0,121060.0,121861.0,122711.0,123451.0,124253.0,125071.0,125912.0,126737.0,127561.0,128472.0,129445.0,130385.0,131266.0,132166.0,133135.0,134056.0,134939.0,135772.0,136894.0,138005.0,139154.0,140299.0,141484.0,142815.0,144059.0,145392.0,146604.0,147987.0,149383.0,150894.0,152073.0,153284.0,154536.0,155899.0,157319.0,158748.0,160347.0,161884.0,163376.0,164759.0,166102.0,167292.0,168380.0,169374.0,170374.0,171377.0,172399.0,173230.0,173912.0,174431.0,174918.0,175293.0,175637.0,176051.0,176523.0,177036.0,177374.0,177676.0,177822.0,178126.0,178381.0,178582.0,178708.0,178857.0,178981.0,178925.0,178764.0,178408.0,178075.0,177606.0,177120.0,176415.0,175698.0,175052.0,174487.0,173845.0,173090.0,172297.0,171701.0,171220.0,170790.0,170334.0,169951.0,169706.0,169478.0,169337.0,169296.0,169456.0,169679.0,169990.0,170189.0,170380.0,170511.0,170567.0,170507.0,170226.0,169789.0,169098.0,168277.0,167346.0,166485.0,165674.0,164917.0,164174.0,163337.0,162519.0,161696.0,161066.0,160642.0,160423.0,160228.0,159982.0,159682.0,159345.0,159013.0,158722.0,158554.0,158485.0,158406.0,158290.0,158202.0,158139.0,158161.0,158216.0,158357.0,158550.0,158755.0,158969.0,159266.0,159594.0,160007.0,160435.0,160801.0,161142.0,161391.0,161697.0,161916.0,162158.0,162389.0,162587.0,162643.0,162664.0,162810.0,163049.0,163240.0,163350.0,163466.0,163615.0,163837.0,164012.0,164153.0,164444.0,164877.0,165419.0,165688.0,165854.0,166040.0,166376.0,166763.0,167109.0,167358.0,167764.0,168316.0,168678.0,168896.0,168974.0,169420.0,169906.0,170481.0,170920.0,171386.0,171920.0,172631.0,173124.0,173564.0,173981.0,174698.0,175476.0,176228.0,176958.0,177690.0,178493.0,179339.0,180094.0,180836.0,181680.0,182564.0,183773.0,184809.0,185847.0,186438.0,187029.0,187552.0,188214.0,188817.0,189524.0,190194.0,190941.0,191652.0,192123.0,192523.0,193132.0,193844.0,194621.0,195242.0,195912.0,196600.0,197245.0,197900.0,198499.0,199127.0,199801.0,200569.0,201169.0,201914.0
44,6,Ohio,State,OH,92957.0,93069.0,93216.0,93523.0,93842.0,94136.0,94397.0,94688.0,94989.0,95294.0,95596.0,95909.0,96210.0,96512.0,96798.0,97090.0,97390.0,97723.0,98080.0,98387.0,98681.0,98951.0,99241.0,99544.0,99911.0,100315.0,100705.0,101031.0,101348.0,101686.0,102075.0,102470.0,102873.0,103319.0,103741.0,104093.0,104346.0,104619.0,104953.0,105301.0,105583.0,105842.0,106117.0,106444.0,106787.0,107139.0,107508.0,107966.0,108504.0,109037.0,109478.0,109938.0,110479.0,111065.0,111561.0,112007.0,112445.0,112872.0,113310.0,113730.0,114143.0,114515.0,114917.0,115309.0,115671.0,115977.0,116315.0,116676.0,117033.0,117374.0,117685.0,117976.0,118245.0,118518.0,118819.0,119115.0,119421.0,119718.0,120029.0,120313.0,120602.0,120908.0,121272.0,121650.0,122023.0,122387.0,122722.0,123081.0,123434.0,123834.0,124237.0,124708.0,125173.0,125626.0,125988.0,126345.0,126664.0,127030.0,127406.0,127771.0,128140.0,128477.0,128835.0,129121.0,129418.0,129703.0,130035.0,130365.0,130757.0,131144.0,131529.0,131871.0,132163.0,132464.0,132731.0,133039.0,133317.0,133615.0,133935.0,134239.0,134472.0,134614.0,134738.0,134861.0,134983.0,135060.0,135133.0,135157.0,135101.0,135032.0,134942.0,134846.0,134756.0,134713.0,134547.0,134315.0,134014.0,133753.0,133425.0,133107.0,132880.0,132630.0,132236.0,131837.0,131461.0,131071.0,130724.0,130296.0,129896.0,129429.0,129057.0,128639.0,128141.0,127501.0,126978.0,126348.0,125634.0,124776.0,124009.0,123432.0,122961.0,122516.0,122048.0,121609.0,121263.0,121081.0,120899.0,120804.0,120709.0,120791.0,120727.0,120657.0,120477.0,120267.0,119831.0,119322.0,118745.0,118166.0,117529.0,116852.0,116291.0,115709.0,115215.0,114564.0,113943.0,113363.0,113004.0,112718.0,112444.0,112120.0,111842.0,111620.0,111337.0,111032.0,110830.0,110731.0,110600.0,110405.0,110250.0,110207.0,110256.0,110312.0,110347.0,110412.0,110610.0,110896.0,111141.0,111412.0,111756.0,112209.0,112616.0,113011.0,113307.0,113706.0,114054.0,114347.0,114370.0,114328.0,114283.0,114351.0,114484.0,114690.0,114937.0,115086.0,115294.0,115441.0,115747.0,116131.0,116690.0,117289.0,117828.0,118280.0,118746.0,119186.0,119625.0,120044.0,120447.0,120837.0,121204.0,121535.0,121946.0,122347.0,122864.0,123339.0,123774.0,124193.0,124658.0,125203.0,125776.0,126365.0,127006.0,127712.0,128459.0,129162.0,129803.0,130459.0,131115.0,131801.0,132410.0,133174.0,133976.0,134884.0,135667.0,136397.0,136882.0,137516.0,138223.0,139197.0,140099.0,140903.0,141672.0,142300.0,142884.0,143457.0,144206.0,144979.0,145809.0,146553.0,147286.0,147794.0,148363.0,148951.0,149658.0,150293.0,151020.0,151705.0,152318.0,152940.0,153651.0,154379.0,155106.0,155885.0,156668.0,157496.0
30,7,Michigan,State,MI,92063.0,92391.0,92705.0,93382.0,94050.0,94732.0,95349.0,95921.0,96448.0,96970.0,97545.0,98172.0,98832.0,99436.0,100068.0,100626.0,101216.0,101725.0,102325.0,102999.0,103744.0,104487.0,105152.0,105727.0,106314.0,106933.0,107544.0,108117.0,108676.0,109307.0,109952.0,110573.0,111205.0,111854.0,112500.0,113165.0,113694.0,114362.0,115000.0,115795.0,116534.0,117377.0,118183.0,119002.0,119770.0,120526.0,121286.0,122054.0,122952.0,123747.0,124599.0,125372.0,126237.0,127043.0,127931.0,128752.0,129522.0,130242.0,131045.0,131877.0,132619.0,133264.0,133875.0,134497.0,135131.0,135688.0,136226.0,136781.0,137411.0,138003.0,138525.0,138997.0,139527.0,140073.0,140643.0,141114.0,141474.0,141829.0,142130.0,142481.0,142769.0,143110.0,143464.0,143839.0,144182.0,144588.0,144863.0,145258.0,145716.0,146276.0,146795.0,147270.0,147782.0,148323.0,148817.0,149289.0,149729.0,150140.0,150628.0,151035.0,151446.0,151832.0,152293.0,152717.0,153092.0,153463.0,153838.0,154210.0,154598.0,154913.0,155266.0,155610.0,156016.0,156296.0,156511.0,156733.0,157011.0,157234.0,157413.0,157554.0,157690.0,157818.0,157848.0,157770.0,157561.0,157248.0,156974.0,156578.0,156185.0,155626.0,155044.0,154313.0,153555.0,152858.0,152182.0,151554.0,150681.0,149878.0,148846.0,148100.0,146970.0,145805.0,144451.0,143418.0,142430.0,141234.0,139759.0,137948.0,136212.0,134453.0,132708.0,130675.0,128866.0,127384.0,125975.0,124174.0,121925.0,119802.0,117764.0,116031.0,114335.0,112725.0,111479.0,110352.0,109458.0,108356.0,107519.0,106804.0,106546.0,106170.0,105949.0,105812.0,105834.0,105864.0,105452.0,104889.0,104062.0,103331.0,102516.0,101875.0,101151.0,100605.0,99910.0,99203.0,98455.0,97752.0,97261.0,97061.0,97092.0,97153.0,97160.0,97171.0,97220.0,97245.0,97530.0,97863.0,98354.0,98870.0,99544.0,100180.0,100784.0,101530.0,102365.0,103152.0,103962.0,104995.0,106185.0,107438.0,108641.0,109864.0,111184.0,112591.0,114080.0,115408.0,116659.0,117941.0,119245.0,120369.0,121219.0,121953.0,122724.0,123579.0,124308.0,124879.0,125318.0,125812.0,126377.0,126895.0,127429.0,128003.0,128747.0,129407.0,129943.0,130416.0,130941.0,131572.0,132091.0,132609.0,133215.0,134030.0,134789.0,135495.0,135994.0,136774.0,137606.0,138548.0,139485.0,140377.0,141473.0,142568.0,143562.0,144426.0,145279.0,146198.0,147276.0,148342.0,149518.0,150528.0,151400.0,152298.0,153210.0,154200.0,155226.0,156220.0,157432.0,158661.0,159826.0,160828.0,161820.0,162968.0,164130.0,165255.0,166225.0,167141.0,167913.0,168835.0,169493.0,170127.0,170463.0,170875.0,171650.0,172608.0,173660.0,174341.0,175083.0,175792.0,176558.0,177178.0,177826.0,178403.0,179153.0,179855.0,180176.0,180233.0
